edge_only25,"{'time_recognized': '2022-03-14T10:47:06.643764', 'time_captured': '2022-03-14T10:45:47.964861', 'plate': 'NDP3545', 'confidence': 32, 'lat': 14.6492368333333, 'lng': 121.068857166667}",8e722980-0936-487b-acff-eb15e9bbd68f,2022-03-14T10:47:06.645754,2022-03-14T10:47:06.593004
edge_only25,"{'time_recognized': '2022-03-14T10:47:08.483695', 'time_captured': '2022-03-14T10:45:48.031527', 'plate': 'NDP3545', 'confidence': 35, 'lat': 14.6492368333333, 'lng': 121.068857166667}",8e722980-0936-487b-acff-eb15e9bbd68f,2022-03-14T10:47:08.486512,2022-03-14T10:47:08.436381
edge_only25,"{'time_recognized': '2022-03-14T10:47:09.550156', 'time_captured': '2022-03-14T10:45:48.064861', 'plate': 'NDP3545', 'confidence': 36, 'lat': 14.6492368333333, 'lng': 121.068857166667}",8e722980-0936-487b-acff-eb15e9bbd68f,2022-03-14T10:47:09.552121,2022-03-14T10:47:09.499715
edge_only25,"{'time_recognized': '2022-03-14T10:47:10.644914', 'time_captured': '2022-03-14T10:45:48.098194', 'plate': 'NDP3545', 'confidence': 35, 'lat': 14.6492368333333, 'lng': 121.068857166667}",8e722980-0936-487b-acff-eb15e9bbd68f,2022-03-14T10:47:10.646696,2022-03-14T10:47:10.594184
edge_only25,"{'time_recognized': '2022-03-14T10:47:12.782924', 'time_captured': '2022-03-14T10:45:48.231527', 'plate': 'NDP3545', 'confidence': 33, 'lat': 14.6492368333333, 'lng': 121.068857166667}",8e722980-0936-487b-acff-eb15e9bbd68f,2022-03-14T10:47:12.783833,2022-03-14T10:47:12.730096
edge_only25,"{'time_recognized': '2022-03-14T10:47:13.309173', 'time_captured': '2022-03-14T10:45:48.264861', 'plate': 'NDP3545', 'confidence': 30, 'lat': 14.6492368333333, 'lng': 121.068857166667}",8e722980-0936-487b-acff-eb15e9bbd68f,2022-03-14T10:47:13.310092,2022-03-14T10:47:13.255886
edge_only25,"{'time_recognized': '2022-03-14T10:47:16.982306', 'time_captured': '2022-03-14T10:45:48.631527', 'plate': 'NDP3545', 'confidence': 36, 'lat': 14.6493096666667, 'lng': 121.0688295}",8e722980-0936-487b-acff-eb15e9bbd68f,2022-03-14T10:47:16.983623,2022-03-14T10:47:16.940975
edge_only25,"{'time_recognized': '2022-03-14T10:47:17.494451', 'time_captured': '2022-03-14T10:45:48.664861', 'plate': 'NDP3545', 'confidence': 42, 'lat': 14.6493096666667, 'lng': 121.0688295}",8e722980-0936-487b-acff-eb15e9bbd68f,2022-03-14T10:47:17.495397,2022-03-14T10:47:17.442072
edge_only25,"{'time_recognized': '2022-03-14T10:47:18.014519', 'time_captured': '2022-03-14T10:45:48.698194', 'plate': 'NDP3545', 'confidence': 44, 'lat': 14.6493096666667, 'lng': 121.0688295}",8e722980-0936-487b-acff-eb15e9bbd68f,2022-03-14T10:47:18.015412,2022-03-14T10:47:17.962263
edge_only25,"{'time_recognized': '2022-03-14T10:47:20.100236', 'time_captured': '2022-03-14T10:45:48.898194', 'plate': 'NDP354', 'confidence': 32, 'lat': 14.6493096666667, 'lng': 121.0688295}",8e722980-0936-487b-acff-eb15e9bbd68f,2022-03-14T10:47:20.101199,2022-03-14T10:47:20.066229
