edge_only5,"{'time_recognized': '2022-03-14T11:40:16.534667', 'time_captured': '2022-03-14T11:40:02.681058', 'plate': 'NDP3545', 'confidence': 31, 'lat': 14.6492368333333, 'lng': 121.068857166667}",d1d93026-9f31-45e7-a131-fde8c79ce3dd,2022-03-14T11:40:16.535661,2022-03-14T11:40:16.491836
edge_only5,"{'time_recognized': '2022-03-14T11:40:17.200844', 'time_captured': '2022-03-14T11:40:02.881058', 'plate': 'NDP3545', 'confidence': 36, 'lat': 14.6492368333333, 'lng': 121.068857166667}",d1d93026-9f31-45e7-a131-fde8c79ce3dd,2022-03-14T11:40:17.201808,2022-03-14T11:40:17.157321
edge_only5,"{'time_recognized': '2022-03-14T11:40:18.932897', 'time_captured': '2022-03-14T11:40:03.481058', 'plate': 'NDP354', 'confidence': 34, 'lat': 14.6493096666667, 'lng': 121.0688295}",d1d93026-9f31-45e7-a131-fde8c79ce3dd,2022-03-14T11:40:18.933805,2022-03-14T11:40:18.890745
edge_only5,"{'time_recognized': '2022-03-14T11:40:22.639145', 'time_captured': '2022-03-14T11:40:04.081058', 'plate': 'NDP3549', 'confidence': 33, 'lat': 14.6493096666667, 'lng': 121.0688295}",d1d93026-9f31-45e7-a131-fde8c79ce3dd,2022-03-14T11:40:22.640030,2022-03-14T11:40:22.606681
edge_only5,"{'time_recognized': '2022-03-14T11:40:24.824130', 'time_captured': '2022-03-14T11:40:04.481058', 'plate': 'NDP354', 'confidence': 30, 'lat': 14.6493833333333, 'lng': 121.068794833333}",d1d93026-9f31-45e7-a131-fde8c79ce3dd,2022-03-14T11:40:24.825918,2022-03-14T11:40:24.783832
edge_only5,"{'time_recognized': '2022-03-14T11:40:28.897833', 'time_captured': '2022-03-14T11:40:05.681058', 'plate': 'NDP3545', 'confidence': 33, 'lat': 14.6494611666667, 'lng': 121.068762}",d1d93026-9f31-45e7-a131-fde8c79ce3dd,2022-03-14T11:40:28.899184,2022-03-14T11:40:28.856600
edge_only5,"{'time_recognized': '2022-03-14T11:40:29.561861', 'time_captured': '2022-03-14T11:40:05.881058', 'plate': 'NDP354', 'confidence': 35, 'lat': 14.6494611666667, 'lng': 121.068762}",d1d93026-9f31-45e7-a131-fde8c79ce3dd,2022-03-14T11:40:29.562737,2022-03-14T11:40:29.528851
edge_only5,"{'time_recognized': '2022-03-14T11:40:35.126590', 'time_captured': '2022-03-14T11:40:07.081058', 'plate': 'NDP3545', 'confidence': 40, 'lat': 14.6495368333333, 'lng': 121.068730833333}",d1d93026-9f31-45e7-a131-fde8c79ce3dd,2022-03-14T11:40:35.127915,2022-03-14T11:40:35.085286
edge_only5,"{'time_recognized': '2022-03-14T11:40:39.073117', 'time_captured': '2022-03-14T11:40:08.081058', 'plate': 'NDP3545', 'confidence': 33, 'lat': 14.6496111666667, 'lng': 121.068698333333}",d1d93026-9f31-45e7-a131-fde8c79ce3dd,2022-03-14T11:40:39.074925,2022-03-14T11:40:39.031910
edge_only5,"{'time_recognized': '2022-03-14T11:40:39.370402', 'time_captured': '2022-03-14T11:40:08.081058', 'plate': 'CAV8710', 'confidence': 31, 'lat': 14.6496111666667, 'lng': 121.068698333333}",d1d93026-9f31-45e7-a131-fde8c79ce3dd,2022-03-14T11:40:39.372258,2022-03-14T11:40:39.329255
