edge_only10,"{'time_recognized': '2022-03-14T11:33:26.094285', 'time_captured': '2022-03-14T11:32:55.656482', 'plate': 'NDP3545', 'confidence': 35, 'lat': 14.6492368333333, 'lng': 121.068857166667}",731436b1-6705-4abf-9e15-48ee945ffbc2,2022-03-14T11:33:26.096248,2022-03-14T11:33:26.051082
edge_only10,"{'time_recognized': '2022-03-14T11:33:31.381412', 'time_captured': '2022-03-14T11:32:56.256482', 'plate': 'NDP3545', 'confidence': 44, 'lat': 14.6493096666667, 'lng': 121.0688295}",731436b1-6705-4abf-9e15-48ee945ffbc2,2022-03-14T11:33:31.384147,2022-03-14T11:33:31.338942
edge_only10,"{'time_recognized': '2022-03-14T11:33:33.234863', 'time_captured': '2022-03-14T11:32:56.456482', 'plate': 'NDP354', 'confidence': 32, 'lat': 14.6493096666667, 'lng': 121.0688295}",731436b1-6705-4abf-9e15-48ee945ffbc2,2022-03-14T11:33:33.235765,2022-03-14T11:33:33.195466
edge_only10,"{'time_recognized': '2022-03-14T11:33:38.055452', 'time_captured': '2022-03-14T11:32:57.156482', 'plate': 'NDP354', 'confidence': 32, 'lat': 14.6493833333333, 'lng': 121.068794833333}",731436b1-6705-4abf-9e15-48ee945ffbc2,2022-03-14T11:33:38.057250,2022-03-14T11:33:38.014035
edge_only10,"{'time_recognized': '2022-03-14T11:33:39.253080', 'time_captured': '2022-03-14T11:32:57.256482', 'plate': 'NDP354', 'confidence': 32, 'lat': 14.6493833333333, 'lng': 121.068794833333}",731436b1-6705-4abf-9e15-48ee945ffbc2,2022-03-14T11:33:39.255925,2022-03-14T11:33:39.214991
edge_only10,"{'time_recognized': '2022-03-14T11:33:43.701999', 'time_captured': '2022-03-14T11:32:58.156482', 'plate': 'NDP3545', 'confidence': 30, 'lat': 14.6494611666667, 'lng': 121.068762}",731436b1-6705-4abf-9e15-48ee945ffbc2,2022-03-14T11:33:43.702873,2022-03-14T11:33:43.657825
edge_only10,"{'time_recognized': '2022-03-14T11:33:45.312314', 'time_captured': '2022-03-14T11:32:58.456482', 'plate': 'NDP3545', 'confidence': 33, 'lat': 14.6494611666667, 'lng': 121.068762}",731436b1-6705-4abf-9e15-48ee945ffbc2,2022-03-14T11:33:45.313627,2022-03-14T11:33:45.275455
edge_only10,"{'time_recognized': '2022-03-14T11:33:45.895452', 'time_captured': '2022-03-14T11:32:58.556482', 'plate': 'NDP3545', 'confidence': 38, 'lat': 14.6494611666667, 'lng': 121.068762}",731436b1-6705-4abf-9e15-48ee945ffbc2,2022-03-14T11:33:45.896356,2022-03-14T11:33:45.855308
edge_only10,"{'time_recognized': '2022-03-14T11:33:46.490737', 'time_captured': '2022-03-14T11:32:58.656482', 'plate': 'NDP354', 'confidence': 37, 'lat': 14.6494611666667, 'lng': 121.068762}",731436b1-6705-4abf-9e15-48ee945ffbc2,2022-03-14T11:33:46.491684,2022-03-14T11:33:46.445698
edge_only10,"{'time_recognized': '2022-03-14T11:33:47.068041', 'time_captured': '2022-03-14T11:32:58.756482', 'plate': 'NDP354', 'confidence': 38, 'lat': 14.6494611666667, 'lng': 121.068762}",731436b1-6705-4abf-9e15-48ee945ffbc2,2022-03-14T11:33:47.068929,2022-03-14T11:33:47.023050
edge_only10,"{'time_recognized': '2022-03-14T11:33:54.578755', 'time_captured': '2022-03-14T11:32:59.856482', 'plate': 'NDP3545', 'confidence': 40, 'lat': 14.6495368333333, 'lng': 121.068730833333}",731436b1-6705-4abf-9e15-48ee945ffbc2,2022-03-14T11:33:54.580613,2022-03-14T11:33:54.536361
edge_only10,"{'time_recognized': '2022-03-14T11:33:57.405692', 'time_captured': '2022-03-14T11:33:00.156482', 'plate': 'NDP354', 'confidence': 32, 'lat': 14.6496111666667, 'lng': 121.068698333333}",731436b1-6705-4abf-9e15-48ee945ffbc2,2022-03-14T11:33:57.407586,2022-03-14T11:33:57.363721
edge_only10,"{'time_recognized': '2022-03-14T11:33:58.594781', 'time_captured': '2022-03-14T11:33:00.256482', 'plate': 'NDP354', 'confidence': 31, 'lat': 14.6496111666667, 'lng': 121.068698333333}",731436b1-6705-4abf-9e15-48ee945ffbc2,2022-03-14T11:33:58.596657,2022-03-14T11:33:58.551586
